11cm	12cm	14cm	15cm	16cm	18cm	20cm	22cm	23cm	26cm	29cm	35cm	37cm	40cm	48cm	51cm	55cm	62cm	63cm	65cm	66cm	6cm	71cm	77cm	9cm	null
20cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_16_h.wav
20cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_16_l.wav
20cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_17_h.wav
20cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_17_l.wav
20cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_18_h.wav
20cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_18_l.wav
20cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_19_h.wav
20cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_19_l.wav
20cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_1_h.wav
20cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_1_l.wav
20cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_20_h.wav
20cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_20_l.wav
20cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_21_h.wav
20cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_21_l.wav
20cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_22_h.wav
20cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_22_l.wav
20cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_23_h.wav
20cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_23_l.wav
20cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_24_h.wav
20cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_24_l.wav
20cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_25_h.wav
20cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_25_l.wav
20cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_26_h.wav
20cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_26_l.wav
20cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_27_h.wav
20cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_27_l.wav
20cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_28_h.wav
20cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_28_l.wav
20cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_29_h.wav
20cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_29_l.wav
20cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_2_h.wav
20cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_2_l.wav
20cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_30_h.wav
20cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_30_l.wav
20cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_31_h.wav
20cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_31_l.wav
20cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_32_h.wav
20cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_32_l.wav
20cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_33_h.wav
20cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_33_l.wav
20cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_34_h.wav
20cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_34_l.wav
20cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_35_h.wav
20cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_35_l.wav
20cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_36_h.wav
20cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_36_l.wav
20cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_37_h.wav
20cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_37_l.wav
20cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_38_h.wav
20cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_38_l.wav
20cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_39_h.wav
20cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_39_l.wav
20cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_3_h.wav
20cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_3_l.wav
20cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_40_h.wav
20cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_40_l.wav
20cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_41_h.wav
20cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_41_l.wav
20cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_42_h.wav
20cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_42_l.wav
20cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_43_h.wav
20cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_43_l.wav
20cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_44_h.wav
20cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_44_l.wav
20cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_45_h.wav
20cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_45_l.wav
20cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_46_h.wav
20cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_46_l.wav
20cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_47_h.wav
20cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_47_l.wav
20cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_48_h.wav
20cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_48_l.wav
20cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_49_h.wav
20cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_49_l.wav
20cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_4_h.wav
20cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_4_l.wav
20cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_5_h.wav
20cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_5_l.wav
20cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_6_h.wav
20cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_6_l.wav
20cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_7_h.wav
20cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_7_l.wav
20cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_8_h.wav
20cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_8_l.wav
20cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_9_h.wav
20cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_20cm_9_l.wav
22cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_0_h.wav
22cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_0_l.wav
22cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_10_h.wav
22cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_10_l.wav
22cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_11_h.wav
22cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_11_l.wav
22cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_12_h.wav
22cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_12_l.wav
22cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_13_h.wav
22cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_13_l.wav
22cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_14_h.wav
22cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_14_l.wav
22cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_15_h.wav
22cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_15_l.wav
22cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_16_h.wav
22cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_16_l.wav
22cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_17_h.wav
22cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_17_l.wav
22cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_18_h.wav
22cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_18_l.wav
22cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_19_h.wav
22cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_19_l.wav
22cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_1_h.wav
22cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_1_l.wav
22cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_20_h.wav
22cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_20_l.wav
22cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_21_h.wav
22cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_21_l.wav
22cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_22_h.wav
22cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_22_l.wav
22cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_23_h.wav
22cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_23_l.wav
22cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_24_h.wav
22cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_24_l.wav
22cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_25_h.wav
22cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_25_l.wav
22cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_26_h.wav
22cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_26_l.wav
22cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_27_h.wav
22cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_27_l.wav
22cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_28_h.wav
22cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_28_l.wav
22cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_29_h.wav
22cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_29_l.wav
22cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_2_h.wav
22cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_2_l.wav
22cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_30_h.wav
22cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_30_l.wav
22cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_31_h.wav
22cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_31_l.wav
22cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_32_h.wav
22cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_32_l.wav
22cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_33_h.wav
22cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_33_l.wav
22cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_34_h.wav
22cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_34_l.wav
22cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_35_h.wav
22cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_35_l.wav
22cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_36_h.wav
22cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_36_l.wav
22cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_37_h.wav
22cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_37_l.wav
22cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_38_h.wav
22cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_38_l.wav
22cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_39_h.wav
22cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_39_l.wav
22cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_3_h.wav
22cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_3_l.wav
22cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_40_h.wav
22cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_40_l.wav
22cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_41_h.wav
22cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_41_l.wav
22cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_42_h.wav
22cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_42_l.wav
22cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_43_h.wav
22cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_43_l.wav
22cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_44_h.wav
22cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_44_l.wav
22cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_45_h.wav
22cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_45_l.wav
22cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_46_h.wav
22cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_46_l.wav
22cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_47_h.wav
22cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_47_l.wav
22cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_48_h.wav
22cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_48_l.wav
22cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_49_h.wav
22cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_49_l.wav
22cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_4_h.wav
22cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_4_l.wav
22cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_5_h.wav
22cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_5_l.wav
22cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_6_h.wav
22cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_6_l.wav
22cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_7_h.wav
22cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_7_l.wav
22cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_8_h.wav
22cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_8_l.wav
22cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_9_h.wav
22cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_22cm_9_l.wav
23cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_0_h.wav
23cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_0_l.wav
23cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_10_h.wav
23cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_10_l.wav
23cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_11_h.wav
23cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_11_l.wav
23cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_12_h.wav
23cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_12_l.wav
23cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_13_h.wav
23cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_13_l.wav
23cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_14_h.wav
23cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_14_l.wav
23cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_15_h.wav
23cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_15_l.wav
23cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_16_h.wav
23cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_16_l.wav
23cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_17_h.wav
23cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_17_l.wav
23cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_18_h.wav
23cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_18_l.wav
23cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_19_h.wav
23cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_19_l.wav
23cm	1	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_1_h.wav
23cm	1	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_1_l.wav
23cm	20	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_20_h.wav
23cm	20	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_20_l.wav
23cm	21	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_21_h.wav
23cm	21	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_21_l.wav
23cm	22	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_22_h.wav
23cm	22	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_22_l.wav
23cm	23	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_23_h.wav
23cm	23	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_23_l.wav
23cm	24	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_24_h.wav
23cm	24	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_24_l.wav
23cm	25	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_25_h.wav
23cm	25	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_25_l.wav
23cm	26	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_26_h.wav
23cm	26	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_26_l.wav
23cm	27	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_27_h.wav
23cm	27	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_27_l.wav
23cm	28	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_28_h.wav
23cm	28	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_28_l.wav
23cm	29	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_29_h.wav
23cm	29	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_29_l.wav
23cm	2	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_2_h.wav
23cm	2	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_2_l.wav
23cm	30	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_30_h.wav
23cm	30	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_30_l.wav
23cm	31	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_31_h.wav
23cm	31	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_31_l.wav
23cm	32	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_32_h.wav
23cm	32	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_32_l.wav
23cm	33	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_33_h.wav
23cm	33	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_33_l.wav
23cm	34	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_34_h.wav
23cm	34	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_34_l.wav
23cm	35	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_35_h.wav
23cm	35	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_35_l.wav
23cm	36	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_36_h.wav
23cm	36	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_36_l.wav
23cm	37	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_37_h.wav
23cm	37	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_37_l.wav
23cm	38	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_38_h.wav
23cm	38	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_38_l.wav
23cm	39	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_39_h.wav
23cm	39	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_39_l.wav
23cm	3	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_3_h.wav
23cm	3	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_3_l.wav
23cm	40	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_40_h.wav
23cm	40	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_40_l.wav
23cm	41	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_41_h.wav
23cm	41	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_41_l.wav
23cm	42	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_42_h.wav
23cm	42	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_42_l.wav
23cm	43	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_43_h.wav
23cm	43	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_43_l.wav
23cm	44	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_44_h.wav
23cm	44	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_44_l.wav
23cm	45	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_45_h.wav
23cm	45	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_45_l.wav
23cm	46	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_46_h.wav
23cm	46	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_46_l.wav
23cm	47	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_47_h.wav
23cm	47	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_47_l.wav
23cm	48	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_48_h.wav
23cm	48	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_48_l.wav
23cm	49	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_49_h.wav
23cm	49	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_49_l.wav
23cm	4	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_4_h.wav
23cm	4	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_4_l.wav
23cm	5	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_5_h.wav
23cm	5	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_5_l.wav
23cm	6	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_6_h.wav
23cm	6	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_6_l.wav
23cm	7	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_7_h.wav
23cm	7	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_7_l.wav
23cm	8	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_8_h.wav
23cm	8	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_8_l.wav
23cm	9	h	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_9_h.wav
23cm	9	l	chunk_(hw:CARD=Microphone_1,DEV=0)_23cm_9_l.wav
26cm	0	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_0_h.wav
26cm	0	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_0_l.wav
26cm	10	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_10_h.wav
26cm	10	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_10_l.wav
26cm	11	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_11_h.wav
26cm	11	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_11_l.wav
26cm	12	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_12_h.wav
26cm	12	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_12_l.wav
26cm	13	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_13_h.wav
26cm	13	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_13_l.wav
26cm	14	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_14_h.wav
26cm	14	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_14_l.wav
26cm	15	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_15_h.wav
26cm	15	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_15_l.wav
26cm	16	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_16_h.wav
26cm	16	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_16_l.wav
26cm	17	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_17_h.wav
26cm	17	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_17_l.wav
26cm	18	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_18_h.wav
26cm	18	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_18_l.wav
26cm	19	h	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_19_h.wav
26cm	19	l	chunk_(hw:CARD=Microphone_1,DEV=0)_26cm_19_l.wav
